direction,direction_display,source_accent,target_accent,shortlist_question_no,source_id,source_speaker_id,utterance_id,transcript,source_original_path,phonos_original_path,seedvc_original_path,tvtsyn_original_path,phonos_item_id,phonos_checkpoint,phonos_target_ref_id,phonos_target_ref_path,phonos_accent_prediction,phonos_target_probability_pct,phonos_nisqa_mos,seedvc_item_id,seedvc_target_ref_id,seedvc_target_ref_path,seedvc_accent_prediction,seedvc_recall_tgt_hit,seedvc_nisqa_mos,tvtsyn_item_id,tvtsyn_accent_prediction,tvtsyn_recall_src_hit,tvtsyn_nisqa_mos,sample_group_id,sample_id,original_audio,original_audio_url,original_duration_sec,original_sha256,phonos_audio,phonos_audio_url,phonos_duration_sec,phonos_sha256,seedvc_audio,seedvc_audio_url,seedvc_duration_sec,seedvc_sha256,tvtsyn_reconstruction_audio,tvtsyn_reconstruction_audio_url,tvtsyn_reconstruction_duration_sec,tvtsyn_reconstruction_sha256
ame2spn,American to Spanish,american,spanish,Q008,AME007,7729,7729-102255-0019,TO EMBARRASS THIS DAMAGING EXPOSURE JUDGE LECOMPTE ISSUED A WRIT AGAINST THE EX GOVERNOR ON A FRIVOLOUS CHARGE OF CONTEMPT,/data/waris/code/PHONOSv2/evaluation/final/american/7729/wav/7729-102255-0019.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME007/r6_epoch05/ERMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/ERMS/7729/7729-102255-0019.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/7729/7729-102255-0019.wav,ame2spn::AME007::r6_epoch05::ERMS,r6_epoch05,ERMS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/ERMS.wav,north_american,4.55765910446643,4.0548773,seedvc::ame2spn::ERMS::7729-102255-0019,ERMS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/ERMS.wav,british_isles,0,4.86805,tvtsyn::ame2spn::7729-102255-0019,north_american,1,4.5070267,ame2spn_S03,S03,audio/ame2spn/S03__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S03__original.wav,8.93,bf8183741a4e62deb5888a92dd43e8253ec311d0d1ae61506179988e82ae6a25,audio/ame2spn/S03__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S03__phonos.wav,8.94,24d3ca3def49794a27d6de40fe88568f7f6e3ee51e91ef9b708243c1b6705000,audio/ame2spn/S03__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S03__seedvc.wav,8.858412698412698,ea24364f2fb8430526ca198baa13034ac2a990afe379f6262b4140694d380dc5,audio/ame2spn/S03__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S03__tvtsyn_reconstruction.wav,8.94,77cef0925b6a54f838f68e5e0ee0cfa627a6913f264069f54fd9aeb4d235f727
ame2spn,American to Spanish,american,spanish,Q009,AME012,1089,1089-134686-0025,A GENTLE KICK FROM THE TALL BOY IN THE BENCH BEHIND URGED STEPHEN TO ASK A DIFFICULT QUESTION,/data/waris/code/PHONOSv2/evaluation/final/american/1089/wav/1089-134686-0025.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME012/r6_epoch05/NJS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/NJS/1089/1089-134686-0025.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/1089/1089-134686-0025.wav,ame2spn::AME012::r6_epoch05::NJS,r6_epoch05,NJS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/NJS.wav,north_american,9.6586599946022,4.217363,seedvc::ame2spn::NJS::1089-134686-0025,NJS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/NJS.wav,north_american,0,4.7842536,tvtsyn::ame2spn::1089-134686-0025,north_american,1,4.5023513,ame2spn_S04,S04,audio/ame2spn/S04__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S04__original.wav,6.61,08844bfb979ce8240f332032a4b86bed89703dcdb0379087e9747db278eb60dd,audio/ame2spn/S04__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S04__phonos.wav,6.62,7011c6b481fbcc96844e5fb59f3c5a02bc1ded3195882e3098f60e6f35ea4a5e,audio/ame2spn/S04__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S04__seedvc.wav,7.116916099773243,309654bbb2567dda3eb53b4defdacc91da4de54dcd2de2e946447f4d503a1a4d,audio/ame2spn/S04__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S04__tvtsyn_reconstruction.wav,6.62,0e05b346ea041d154beb4af86d24d12a56c9280ed5671225b9b223a7bf76202d
ame2spn,American to Spanish,american,spanish,Q011,AME018,7976,7976-105575-0022,A PERFECT BLAZE OF CLOSE RANGE MUSKETRY TOO MOWED THEM DOWN LIKE GRASS,/data/waris/code/PHONOSv2/evaluation/final/american/7976/wav/7976-105575-0022.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME018/r6_epoch05/NJS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/EBVS/7976/7976-105575-0022.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/7976/7976-105575-0022.wav,ame2spn::AME018::r6_epoch05::NJS,r6_epoch05,NJS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/NJS.wav,north_american,9.587381780147547,3.7797253,seedvc::ame2spn::EBVS::7976-105575-0022,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,south_asian,0,4.8691015,tvtsyn::ame2spn::7976-105575-0022,north_american,1,4.128168,ame2spn_S05,S05,audio/ame2spn/S05__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S05__original.wav,5.38,e5d9a68b1a3752a69794e12156aae129ba7e9496cfa6453cfbf0a2a4d4a31add,audio/ame2spn/S05__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S05__phonos.wav,5.38,f4e072cd0bbe42a33e08d5193d711ab67296d60795b1ce920b59efa95a4ef92e,audio/ame2spn/S05__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S05__seedvc.wav,4.911020408163266,83fc6bdda9f87c5e9a8b3c677e46638e8731cf9a17126ac7747c36f73fe4746f,audio/ame2spn/S05__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S05__tvtsyn_reconstruction.wav,5.38,b12381c1cf8e523366e5829c4d01137c7a0045ed4c780b2e44849f7a05d58c47
ame2spn,American to Spanish,american,spanish,Q012,AME014,1284,1284-1180-0009,THEN THEY STARTED ON AGAIN AND TWO HOURS LATER CAME IN SIGHT OF THE HOUSE OF DOCTOR PIPT,/data/waris/code/PHONOSv2/evaluation/final/american/1284/wav/1284-1180-0009.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME014/r1_epoch13/EBVS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/EBVS/1284/1284-1180-0009.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/1284/1284-1180-0009.wav,ame2spn::AME014::r1_epoch13::EBVS,r1_epoch13,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,spanish,60.6069564819336,3.2947004,seedvc::ame2spn::EBVS::1284-1180-0009,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,south_asian,0,4.689531,tvtsyn::ame2spn::1284-1180-0009,north_american,1,4.1422286,ame2spn_S06,S06,audio/ame2spn/S06__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S06__original.wav,6.285,8e77c3802c363ee0d0acbbb5f579396b028d31edee1e06162abb800140425fa0,audio/ame2spn/S06__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S06__phonos.wav,6.3,1d88e0d11ca0187cffca1f25ed1f0bedd9ec4977bbbac87df3b11f49476b2af5,audio/ame2spn/S06__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S06__seedvc.wav,6.489977324263038,21a14c15060461dd22edcaa5651b0b2e763c2ab1df59618bc465b07a1d46a58f,audio/ame2spn/S06__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S06__tvtsyn_reconstruction.wav,6.3,29eaa25608ad22b54ed2d25073f17f33fe4d618b92c8a95bb3b890f324b01316
ame2spn,American to Spanish,american,spanish,Q014,AME021,3170,3170-137482-0025,THEY DID NOT KNOW WHO I WAS AND DID NOT LIKE TO ASK ME WHILST I THOUGHT IT BETTER TO PRESERVE A MODEST SILENCE,/data/waris/code/PHONOSv2/evaluation/final/american/3170/wav/3170-137482-0025.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME021/r6_epoch05/EBVS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/EBVS/3170/3170-137482-0025.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/3170/3170-137482-0025.wav,ame2spn::AME021::r6_epoch05::EBVS,r6_epoch05,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,north_american,14.775426685810087,3.9109397,seedvc::ame2spn::EBVS::3170-137482-0025,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,south_asian,0,4.7760534,tvtsyn::ame2spn::3170-137482-0025,north_american,1,4.2930226,ame2spn_S07,S07,audio/ame2spn/S07__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S07__original.wav,7.445,5dc4b7835c7204fe1c084a01f72a23c3b1d2402abf21cd7f1a1db677434b1094,audio/ame2spn/S07__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S07__phonos.wav,7.46,43416b89a83a0d7908a65cf255aeffeb79dbde21dfe1a84bf0e73c4cf70a77f3,audio/ame2spn/S07__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S07__seedvc.wav,7.453605442176871,1647ce1529c95dcf1c7947d2f1da0ab7730129b684eb2a6f73439fc93e815f7e,audio/ame2spn/S07__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S07__tvtsyn_reconstruction.wav,7.46,eaf4d932c12c8890ea55e1f07d5774105588968c48ffeba0df4d1ad553c0a659
ame2spn,American to Spanish,american,spanish,Q015,AME027,1320,1320-122617-0019,UNCAS OCCUPIED A DISTANT CORNER IN A RECLINING ATTITUDE BEING RIGIDLY BOUND BOTH HANDS AND FEET BY STRONG AND PAINFUL WITHES,/data/waris/code/PHONOSv2/evaluation/final/american/1320/wav/1320-122617-0019.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME027/r6_epoch05/NJS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/MBMPS/1320/1320-122617-0019.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/1320/1320-122617-0019.wav,ame2spn::AME027::r6_epoch05::NJS,r6_epoch05,NJS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/NJS.wav,north_american,4.11798022687435,4.020086,seedvc::ame2spn::MBMPS::1320-122617-0019,MBMPS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/MBMPS.wav,north_american,0,4.776833,tvtsyn::ame2spn::1320-122617-0019,north_american,1,4.1596303,ame2spn_S08,S08,audio/ame2spn/S08__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S08__original.wav,8.23,b32d2f28c39ad5e98d4b1ed30b4d06e1a03de5ee0e08f61bbe988868a123d173,audio/ame2spn/S08__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S08__phonos.wav,8.24,a06b92ce0f574d016907a23da4bfc32e52eb67dd0f68b6a6e0502391799004da,audio/ame2spn/S08__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S08__seedvc.wav,8.475283446712018,cbabfff98818a7d4f77f5358afbe115add6283486ed48c168615c6a504965103,audio/ame2spn/S08__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S08__tvtsyn_reconstruction.wav,8.24,378ec479c6322a5207e311e42ab09d3cd34aa89605a71969231900be65d3dac6
ame2spn,American to Spanish,american,spanish,Q018,AME036,5683,5683-32879-0014,YES SOMETHING EVERYTHING SAID RACHEL HURRIEDLY LOOKING FROWNINGLY AT A FLOWER WHICH SHE WAS TWIRLING IN HER FINGERS,/data/waris/code/PHONOSv2/evaluation/final/american/5683/wav/5683-32879-0014.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME036/r6_epoch05/NJS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/NJS/5683/5683-32879-0014.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/5683/5683-32879-0014.wav,ame2spn::AME036::r6_epoch05::NJS,r6_epoch05,NJS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/NJS.wav,north_american,10.41541025042533,3.3923538,seedvc::ame2spn::NJS::5683-32879-0014,NJS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/NJS.wav,north_american,0,4.499058,tvtsyn::ame2spn::5683-32879-0014,north_american,1,4.3448977,ame2spn_S09,S09,audio/ame2spn/S09__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S09__original.wav,8.405,4547f95dbea689491f6875d6bea3b03c67b5c1526286019f7dd56c4d1f2155ff,audio/ame2spn/S09__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S09__phonos.wav,8.42,1af1b8dee70e0c4dcb9124f6f0c61c0a220c5c13950037e2f0deb966dfa1d5be,audio/ame2spn/S09__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S09__seedvc.wav,8.231473922902495,ef4bf8b9c7487a329af1c843645dac20f0e5e6ca78013f0ba133d81c123f2bda,audio/ame2spn/S09__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S09__tvtsyn_reconstruction.wav,8.42,d7f3e41cb3651605ece44232b9130072a06784223a8a9576cfb7e344aa15c5ba
ame2spn,American to Spanish,american,spanish,Q020,AME037,2035,2035-152373-0010,THE KINGDOM OF NORTHUMBRIA AS THE NAME IMPLIES EMBRACED NEARLY ALL THE COUNTRY FROM THE HUMBER TO THE PICTISH BORDER,/data/waris/code/PHONOSv2/evaluation/final/american/2035/wav/2035-152373-0010.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ame2spn/AME037/r6_epoch05/EBVS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/EBVS/2035/2035-152373-0010.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/2035/2035-152373-0010.wav,ame2spn::AME037::r6_epoch05::EBVS,r6_epoch05,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,british_isles,7.48729035258293,3.9015963,seedvc::ame2spn::EBVS::2035-152373-0010,EBVS,/data/waris/code/PHONOSv2/evaluation/speakers/spn/EBVS.wav,british_isles,0,4.815507,tvtsyn::ame2spn::2035-152373-0010,north_american,1,3.90541,ame2spn_S10,S10,audio/ame2spn/S10__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S10__original.wav,7.6,79cfb710f1ff2089b14abc3c07d44bf210c6fd14d03fb227dec8372385295df1,audio/ame2spn/S10__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S10__phonos.wav,7.6,d9e515722f5bcc1b1df2d55726620d87d56749179ac8e7e4a0a456347f5ce4d6,audio/ame2spn/S10__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S10__seedvc.wav,7.267845804988662,9bb8f97c879deefc8f36713e28898ddc2897aaa0cb1cb7a9fc84f669a38504e6,audio/ame2spn/S10__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ame2spn/S10__tvtsyn_reconstruction.wav,7.6,03c9505213104bf1071169e18ea19ebc7341abe2cc5bce68bc3c663eb31bff59
bri2ame,British to American,british,american,Q001,BRE001,f_02121,sof_02121_00159249525,MONTY PYTHON AND THE HOLY GRAIL IS SLAPSTICK COMEDY FILM CONCERNING THE ARTHURIAN LEGEND,/data/waris/code/PHONOSv2/evaluation/final/british/f_02121/wav/sof_02121_00159249525.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE001/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/CLB/f_02121/sof_02121_00159249525.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_02121/sof_02121_00159249525.wav,bri2ame::BRE001::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,australasian,0.17022085376083,4.738324,seedvc::bri2ame::CLB::sof_02121_00159249525,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,1,4.834194,tvtsyn::bri2ame::sof_02121_00159249525,british_isles,1,4.9169292,bri2ame_S01,S01,audio/bri2ame/S01__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S01__original.wav,5.8026875,5c4993eb03f55de112e2c0729914b6abdb1a8acbc8bf666a7d1a631431a1d7d2,audio/bri2ame/S01__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S01__phonos.wav,5.82,6acfa6977294121d15d49405933cde96b1daa83b1d2a837b9fb9daa9b1f8d412,audio/bri2ame/S01__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S01__seedvc.wav,5.828208616780046,b46b4c11a97fd3414f8af3c00d4c3d7af68e0a45c655d2eb2e694f237b538e27,audio/bri2ame/S01__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S01__tvtsyn_reconstruction.wav,5.82,097631ef1296570542f9649d8dc28b0de3e79a5daa44697f13bc0419c89cd6a9
bri2ame,British to American,british,american,Q002,BRE002,f_08886,sof_08886_00875597339,JASMINE AND AIM VISITED CIARA AND OLIVER IN ST HELENS,/data/waris/code/PHONOSv2/evaluation/final/british/f_08886/wav/sof_08886_00875597339.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE002/r6_epoch05/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/RMS/f_08886/sof_08886_00875597339.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_08886/sof_08886_00875597339.wav,bri2ame::BRE002::r6_epoch05::SLT,r6_epoch05,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,australasian,5.04335239529609,4.8020115,seedvc::bri2ame::RMS::sof_08886_00875597339,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,1,4.919505,tvtsyn::bri2ame::sof_08886_00875597339,british_isles,1,4.871617,bri2ame_S02,S02,audio/bri2ame/S02__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S02__original.wav,5.632,2e587c5401a285ebc4f2b1e00fcfc2f1a944a5a5344c03ef7da2d69143ac6aec,audio/bri2ame/S02__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S02__phonos.wav,5.64,d484c112309905d75dae39795f04f969b7d18fd463a3659e150f656ca5f76a71,audio/bri2ame/S02__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S02__seedvc.wav,5.561179138321996,0759276b2d5cb20a4581bf0548198e3a1d90be9a2510ffc754b4c6d605237c16,audio/bri2ame/S02__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S02__tvtsyn_reconstruction.wav,5.64,f08360383425799dc12d5d38b313576541dd0b004bc876ed9e4ebfc9d568f195
bri2ame,British to American,british,american,Q004,BRE050,f_03034,sof_03034_00648187652,IMAGINE YOU'RE RIDING A SLEIGH DOWN A STEEP AND BUMPY HILL,/data/waris/code/PHONOSv2/evaluation/final/british/f_03034/wav/sof_03034_00648187652.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE050/r3_epoch06/CLB.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/BDL/f_03034/sof_03034_00648187652.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_03034/sof_03034_00648187652.wav,bri2ame::BRE050::r3_epoch06::CLB,r3_epoch06,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,85.51653623580933,4.3128443,seedvc::bri2ame::BDL::sof_03034_00648187652,BDL,/data/waris/code/PHONOSv2/evaluation/speakers/ame/BDL.wav,north_american,1,4.750868,tvtsyn::bri2ame::sof_03034_00648187652,british_isles,1,4.5563955,bri2ame_S03,S03,audio/bri2ame/S03__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S03__original.wav,5.0346875,19bcd115c8166cbc97ca9d1bf7b8a33c55dab4eb7eb506a25e7362621dc81b45,audio/bri2ame/S03__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S03__phonos.wav,5.04,2437232ad60fa77aeba35fa85c90f834aa3ade65fcddc2c2b606c6db4c09f4c3,audio/bri2ame/S03__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S03__seedvc.wav,5.561179138321996,a6b6022f3e6cb797eb89e72cdd2020b187a18a4be9592deb6492776d0c080bc2,audio/bri2ame/S03__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S03__tvtsyn_reconstruction.wav,5.04,9cb8e9b0a4175253c77aff4e02336ea7caf06742d59d03dfafa52864b63ac81b
bri2ame,British to American,british,american,Q010,BRE046,m_01523,som_01523_00399822145,THEY WROTE VIOLENT CASES SIGNAL TO NOISE AND THE TRAGICAL COMEDY OR COMICAL TRAGEDY OF MISTER PUNCH,/data/waris/code/PHONOSv2/evaluation/final/british/m_01523/wav/som_01523_00399822145.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE046/r3_epoch06/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/CLB/m_01523/som_01523_00399822145.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/m_01523/som_01523_00399822145.wav,bri2ame::BRE046::r3_epoch06::SLT,r3_epoch06,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,australasian,0.18442427972331,4.8055534,seedvc::bri2ame::CLB::som_01523_00399822145,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,1,4.545781,tvtsyn::bri2ame::som_01523_00399822145,british_isles,1,4.939578,bri2ame_S04,S04,audio/bri2ame/S04__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S04__original.wav,7.424,9a1333de30c4cd673055541bacf1a274f9116c6782c21e136527a43a932c0e2f,audio/bri2ame/S04__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S04__phonos.wav,7.44,528e1fb76bac98f93eedcd9a5dbed75be4e35c145bc9bc5a2b7bc11681bcab17,audio/bri2ame/S04__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S04__seedvc.wav,7.778684807256236,1afd7f9631f7018affe468a9dcc1d9dc020882cb7bbee4a8d65d691eff1a4905,audio/bri2ame/S04__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S04__tvtsyn_reconstruction.wav,7.44,eed9c41108e7d9f1f9f0c404c63d7b13f371fb4d454783f81fb14ea7fd717afd
